YP_005226750.1	37d0b0178dd247a434ab54b03ffe6680	254	Pfam	PF00561	alpha/beta hydrolase fold	14	237	3.1E-15	T	15-06-2025	IPR000073	Alpha/beta hydrolase fold-1	-	-
YP_005224483.1	e83351428b7e084a5a8c4b02800f8509	491	Pfam	PF20695	3-octaprenyl-4-hydroxybenzoate carboxy-lyase N-terminal domain	10	89	2.2E-26	T	15-06-2025	IPR049383	3-octaprenyl-4-hydroxybenzoate carboxy-lyase-like, N-terminal domain	-	-
YP_005224483.1	e83351428b7e084a5a8c4b02800f8509	491	Pfam	PF20696	3-octaprenyl-4-hydroxybenzoate carboxy-lyase C-terminal domain	328	452	2.7E-43	T	15-06-2025	IPR049381	3-octaprenyl-4-hydroxybenzoate carboxy-lyase-like, C-terminal domain	-	-
YP_005224483.1	e83351428b7e084a5a8c4b02800f8509	491	Pfam	PF01977	3-octaprenyl-4-hydroxybenzoate carboxy-lyase Rift-related domain	124	322	2.8E-81	T	15-06-2025	IPR048304	3-octaprenyl-4-hydroxybenzoate carboxy-lyase-likw, Rift-related domain	-	-
YP_005226565.1	e3ef906f6a3a42a3d79feb5d42406e79	483	Pfam	PF06381	Anti-CBASS protein Acb1-like	48	396	7.2E-102	T	15-06-2025	IPR024459	Anti-CBASS protein Acb1-like	-	-
YP_005227780.1	aba85462edff55376c61aee25663f443	357	Pfam	PF04610	TrbL/VirB6 plasmid conjugal transfer protein	40	250	1.5E-42	T	15-06-2025	IPR007688	Plasmid conjugal transfer TrbL/VirB6	GO:0030255(InterPro)	-
YP_005225900.1	d47cdddecb829c51a896d45d03c8b8d1	49	Pfam	PF10766	Multidrug efflux pump-associated protein AcrZ	1	48	2.3E-28	T	15-06-2025	IPR019702	Multidrug efflux pump accessory protein AcrZ	GO:0005886(InterPro)|GO:0042910(InterPro)|GO:1990961(InterPro)	-
YP_005227804.1	b170fb880769da1dd430c63595bc8046	484	Pfam	PF10423	Bacterial AMP nucleoside phosphorylase N-terminus	12	167	2.1E-45	T	15-06-2025	IPR018953	AMP nucleoside phosphorylase, N-terminal	-	-
YP_005227804.1	b170fb880769da1dd430c63595bc8046	484	Pfam	PF01048	Phosphorylase superfamily	266	432	1.4E-18	T	15-06-2025	IPR000845	Nucleoside phosphorylase domain	GO:0003824(InterPro)|GO:0009116(InterPro)	-
YP_005225411.1	0913be97167ec052e6b22b3a7ef41abe	324	Pfam	PF00248	Aldo/keto reductase family	15	313	1.1E-74	T	15-06-2025	IPR023210	NADP-dependent oxidoreductase domain	-	-
YP_005225916.1	fa4b1314eea62972bd0aafe941b0ea27	135	Pfam	PF00689	Cation transporting ATPase, C-terminus	2	126	8.6E-23	T	15-06-2025	IPR006068	Cation-transporting P-type ATPase, C-terminal	-	-
YP_005226412.1	d91cd35266ef93894a45ae2be180b6b4	392	Pfam	PF13416	Bacterial extracellular solute-binding protein	67	335	1.2E-6	T	15-06-2025	IPR006059	Bacterial-type extracellular solute-binding protein	-	-
YP_005220997.1	308d94c0bddab20efec15e2a8c0b7433	177	Pfam	PF13091	PLD-like domain	42	167	3.4E-22	T	15-06-2025	IPR025202	Phospholipase D-like domain	-	-
YP_005224862.1	e231e5f090fd3e4a90cdc46333802bd1	289	Pfam	PF13391	HNH endonuclease	181	235	3.4E-6	T	15-06-2025	IPR003615	HNH nuclease	-	-
YP_005228831.1	ec609813c2f24349a0bd99b51dfcd6b4	290	Pfam	PF13614	AAA domain	1	146	3.7E-17	T	15-06-2025	IPR025669	AAA domain	-	-
YP_005225770.1	bcb0c10be9013b87a51330ee8474cede	411	Pfam	PF13556	PucR C-terminal helix-turn-helix domain	341	398	1.1E-15	T	15-06-2025	IPR025736	PucR C-terminal helix-turn-helix domain	-	-
YP_005225770.1	bcb0c10be9013b87a51330ee8474cede	411	Pfam	PF17853	GGDEF-like domain	147	288	1.1E-8	T	15-06-2025	IPR041522	CdaR, GGDEF-like domain	-	-
YP_005225770.1	bcb0c10be9013b87a51330ee8474cede	411	Pfam	PF07905	Purine catabolism regulatory protein-like family	7	126	2.8E-25	T	15-06-2025	IPR012914	Purine catabolism PurC-like domain	-	-
YP_005227238.1	936c1dbbc248425aaa7f3d610a544d02	346	Pfam	PF01408	Oxidoreductase family, NAD-binding Rossmann fold	5	122	8.9E-21	T	15-06-2025	IPR000683	Gfo/Idh/MocA-like oxidoreductase, N-terminal	GO:0000166(InterPro)	-
YP_005227238.1	936c1dbbc248425aaa7f3d610a544d02	346	Pfam	PF02894	Oxidoreductase family, C-terminal alpha/beta domain	136	343	1.7E-40	T	15-06-2025	IPR004104	Gfo/Idh/MocA-like oxidoreductase, C-terminal	-	-
YP_005224847.1	8f8731714d988540a5b021c007fb0f83	81	Pfam	PF04606	Ogr/Delta-like zinc finger	3	49	9.1E-17	T	15-06-2025	IPR007684	Zinc finger, Ogr/Delta-type	-	-
YP_005225984.1	d4d34fa8e5b305195331453b5a7d81e8	304	Pfam	PF13350	Tyrosine phosphatase family	56	303	2.6E-57	T	15-06-2025	IPR026893	Tyrosine/serine-protein phosphatase IphP-type	GO:0004721(InterPro)	-
YP_005226772.1	ca15cf71f3bcfbfdd653659183a0c133	551	Pfam	PF16957	Malonate decarboxylase, alpha subunit, transporter	11	551	1.5E-292	T	15-06-2025	IPR005777	Acetyl-S-ACP:malonate ACP transferase	GO:0016740(InterPro)	-
YP_005224317.1	600582481b66029b8e2a9f09a843dc87	89	Pfam	PF06288	Protein of unknown function (DUF1040)	1	86	9.2E-43	T	15-06-2025	IPR009383	Protein of unknown function DUF1040	-	-
YP_005220929.1	c893e850c635ec383336587968efa5b3	185	Pfam	PF00929	Exonuclease	8	164	9.1E-19	T	15-06-2025	IPR013520	Exonuclease, RNase T/DNA polymerase III	-	-
YP_005225716.1	cb0f65b8c9e73308d96c625ec075440e	490	Pfam	PF00171	Aldehyde dehydrogenase family	17	479	7.9E-175	T	15-06-2025	IPR015590	Aldehyde dehydrogenase domain	GO:0016491(InterPro)	-
YP_005226715.1	62f46c4db9f54136d66bf8bab63d2783	390	Pfam	PF00155	Aminotransferase class I and II	29	381	4.4E-57	T	15-06-2025	IPR004839	Aminotransferase, class I/classII	GO:0009058(InterPro)|GO:0030170(InterPro)	-
YP_005228546.1	22fce7d45829d281250254e7565c6152	351	Pfam	PF02277	Phosphoribosyltransferase	11	344	4.9E-116	T	15-06-2025	IPR003200	Nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase	GO:0008939(InterPro)	-
YP_005226939.1	f7459ba0ada4359f187e7c132899c9cc	325	Pfam	PF07690	Major Facilitator Superfamily	5	275	6.5E-7	T	15-06-2025	IPR011701	Major facilitator superfamily	GO:0022857(InterPro)|GO:0055085(InterPro)	-
YP_005228202.1	225abd493435bc95c646e7122e519085	57	Pfam	PF11119	Protein of unknown function (DUF2633)	1	43	3.8E-25	T	15-06-2025	IPR022576	Protein YfgG	-	-
YP_005227767.1	e17dd1fea3467a8e7362cfe7b6ab08e8	3163	Pfam	PF08659	KR domain	1559	1729	6.3E-35	T	15-06-2025	IPR013968	Polyketide synthase, ketoreductase domain	-	-
YP_005227767.1	e17dd1fea3467a8e7362cfe7b6ab08e8	3163	Pfam	PF16197	Ketoacyl-synthetase C-terminal extension	404	515	2.2E-8	T	15-06-2025	IPR032821	Polyketide synthase, C-terminal extension	-	-
YP_005227767.1	e17dd1fea3467a8e7362cfe7b6ab08e8	3163	Pfam	PF00550	Phosphopantetheine attachment site	2832	2894	1.0E-9	T	15-06-2025	IPR009081	Phosphopantetheine binding ACP domain	-	-
YP_005227767.1	e17dd1fea3467a8e7362cfe7b6ab08e8	3163	Pfam	PF00550	Phosphopantetheine attachment site	1823	1888	2.7E-5	T	15-06-2025	IPR009081	Phosphopantetheine binding ACP domain	-	-
YP_005227767.1	e17dd1fea3467a8e7362cfe7b6ab08e8	3163	Pfam	PF00975	Thioesterase domain	2915	3005	7.0E-16	T	15-06-2025	IPR001031	Thioesterase	GO:0009058(InterPro)	-
YP_005227767.1	e17dd1fea3467a8e7362cfe7b6ab08e8	3163	Pfam	PF00668	Condensation domain	1948	2265	1.0E-29	T	15-06-2025	IPR001242	Condensation domain	GO:0003824(InterPro)	-
YP_005227767.1	e17dd1fea3467a8e7362cfe7b6ab08e8	3163	Pfam	PF08242	Methyltransferase domain	1093	1194	4.7E-18	T	15-06-2025	IPR013217	Methyltransferase type 12	-	-
YP_005227767.1	e17dd1fea3467a8e7362cfe7b6ab08e8	3163	Pfam	PF08242	Methyltransferase domain	2593	2693	1.8E-14	T	15-06-2025	IPR013217	Methyltransferase type 12	-	-
YP_005227767.1	e17dd1fea3467a8e7362cfe7b6ab08e8	3163	Pfam	PF00109	Beta-ketoacyl synthase, N-terminal domain	27	276	8.6E-74	T	15-06-2025	IPR014030	Beta-ketoacyl synthase, N-terminal	-	-
YP_005227767.1	e17dd1fea3467a8e7362cfe7b6ab08e8	3163	Pfam	PF00698	Acyl transferase domain	551	846	3.5E-51	T	15-06-2025	IPR014043	Acyl transferase	-	-
YP_005227767.1	e17dd1fea3467a8e7362cfe7b6ab08e8	3163	Pfam	PF02801	Beta-ketoacyl synthase, C-terminal domain	285	402	2.8E-37	T	15-06-2025	IPR014031	Beta-ketoacyl synthase, C-terminal	-	-
YP_005224696.1	20afe08ea2bcf6182d4fd74d2ca414fb	177	Pfam	PF08212	Lipocalin-like domain	34	174	3.8E-36	T	15-06-2025	IPR000566	Lipocalin/cytosolic fatty-acid binding domain	-	-
YP_005224455.1	f437d2b3a90a8665a9b2d39c0c27d844	300	Pfam	PF00589	Phage integrase family	115	284	8.3E-54	T	15-06-2025	IPR002104	Integrase, catalytic domain	GO:0003677(InterPro)|GO:0006310(InterPro)|GO:0015074(InterPro)	-
YP_005224455.1	f437d2b3a90a8665a9b2d39c0c27d844	300	Pfam	PF02899	Phage integrase, N-terminal SAM-like domain	11	92	4.4E-18	T	15-06-2025	IPR004107	Integrase, SAM-like, N-terminal	GO:0003677(InterPro)|GO:0015074(InterPro)	-
YP_005226845.1	67e87062906533a604ec8d78d508c811	299	Pfam	PF00892	EamA-like transporter family	7	131	1.0E-11	T	15-06-2025	IPR000620	EamA domain	GO:0016020(InterPro)	-
YP_005226845.1	67e87062906533a604ec8d78d508c811	299	Pfam	PF00892	EamA-like transporter family	144	286	9.6E-12	T	15-06-2025	IPR000620	EamA domain	GO:0016020(InterPro)	-
YP_005229181.1	0067fcfa6607706c9e1f3d2510d1b6a8	240	Pfam	PF13309	HTH domain	171	228	2.1E-15	T	15-06-2025	IPR039445	Transcriptional regulator DauR-like, HTH domain	-	-
YP_005229181.1	0067fcfa6607706c9e1f3d2510d1b6a8	240	Pfam	PF08348	YheO-like PAS domain	29	137	6.5E-33	T	15-06-2025	IPR013559	YheO-like	-	-
YP_005228323.1	d3021cb357d2a62e1c019c9a8a055128	67	Pfam	PF05489	Phage Tail Protein X	3	60	1.8E-23	T	15-06-2025	IPR008861	Phage Tail Protein X-like	-	-
YP_005227563.1	8d2ab676fdda9fa745cd09125a697fe8	297	Pfam	PF03781	Sulfatase-modifying factor enzyme 1	39	253	7.7E-30	T	15-06-2025	IPR005532	Sulfatase-modifying factor enzyme	-	-
YP_005224327.1	3c9f6b4d5efda594140f4d8c80bd1583	469	Pfam	PF03951	Glutamine synthetase, beta-Grasp domain	14	95	3.3E-30	T	15-06-2025	IPR008147	Glutamine synthetase, N-terminal domain	GO:0004356(InterPro)|GO:0006542(InterPro)|GO:0006807(InterPro)	-
YP_005224327.1	3c9f6b4d5efda594140f4d8c80bd1583	469	Pfam	PF00120	Glutamine synthetase, catalytic domain	103	466	4.6E-138	T	15-06-2025	IPR008146	Glutamine synthetase, catalytic domain	GO:0004356(InterPro)|GO:0006807(InterPro)	-
YP_005224599.1	155be166d71fedffb55eb3ee3c2b66b0	285	Pfam	PF00528	Binding-protein-dependent transport system inner membrane component	102	278	1.1E-13	T	15-06-2025	IPR000515	ABC transporter type 1, transmembrane domain MetI-like	GO:0016020(InterPro)|GO:0055085(InterPro)	-
YP_005226585.1	12abb07fcee2c42ace427009b2ef4083	217	Pfam	PF18352	Phage protein Gp138 N-terminal domain	31	132	8.0E-42	T	15-06-2025	IPR041599	Phage protein Gp138 N-terminal domain	-	-
YP_005226585.1	12abb07fcee2c42ace427009b2ef4083	217	Pfam	PF18946	GpV Apex motif	197	212	0.2	T	15-06-2025	IPR044033	GpV-like, apex motif	-	-
YP_005226952.1	405bdbb7902d151c344423d55998ed58	336	Pfam	PF02800	Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain	157	314	2.4E-58	T	15-06-2025	IPR020829	Glyceraldehyde 3-phosphate dehydrogenase, catalytic domain	GO:0016620(InterPro)	-
YP_005226952.1	405bdbb7902d151c344423d55998ed58	336	Pfam	PF00044	Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain	2	101	5.8E-36	T	15-06-2025	IPR020828	Glyceraldehyde 3-phosphate dehydrogenase, NAD(P) binding domain	GO:0051287(InterPro)	-
YP_005228045.1	0832667ba53c342d70a383448f81b85c	119	Pfam	PF00507	NADH-ubiquinone/plastoquinone oxidoreductase, chain 3	2	96	3.4E-28	T	15-06-2025	IPR000440	NADH:ubiquinone/plastoquinone oxidoreductase, chain 3	GO:0008137(InterPro)	-
YP_005226681.1	29c907370a75e6159d4ee1ecca9e5548	198	Pfam	PF00132	Bacterial transferase hexapeptide (six repeats)	88	122	4.8E-5	T	15-06-2025	IPR001451	Hexapeptide repeat	-	-
YP_005224648.1	5660715b330ed081fe5dd960ffe1b21f	450	Pfam	PF11975	Family 4 glycosyl hydrolase C-terminal domain	197	420	3.1E-50	T	15-06-2025	IPR022616	Glycosyl hydrolase, family 4, C-terminal	GO:0004553(InterPro)	-
YP_005224648.1	5660715b330ed081fe5dd960ffe1b21f	450	Pfam	PF02056	Family 4 glycosyl hydrolase	5	187	2.0E-73	T	15-06-2025	IPR001088	Glycoside hydrolase, family 4	GO:0004553(InterPro)|GO:0005975(InterPro)	-
YP_005228015.1	03e91513f9a2459ad8faccd2107b5432	392	Pfam	PF13183	4Fe-4S dicluster domain	7	70	1.4E-7	T	15-06-2025	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	-	-
YP_005228015.1	03e91513f9a2459ad8faccd2107b5432	392	Pfam	PF02754	Cysteine-rich domain	289	372	9.7E-11	T	15-06-2025	IPR004017	Cysteine-rich domain	-	-
YP_005228015.1	03e91513f9a2459ad8faccd2107b5432	392	Pfam	PF02754	Cysteine-rich domain	163	245	7.2E-13	T	15-06-2025	IPR004017	Cysteine-rich domain	-	-
YP_005227433.1	51c4eccf839619372189630dddbb7a15	394	Pfam	PF01070	FMN-dependent dehydrogenase	13	376	1.8E-123	T	15-06-2025	IPR000262	FMN-dependent dehydrogenase	GO:0016491(InterPro)	-
YP_005225408.1	16848f7edc607cec0c71df97e83d6ccf	139	Pfam	PF01029	NusB family	7	131	2.6E-33	T	15-06-2025	IPR006027	NusB/RsmB/TIM44	GO:0003723(InterPro)|GO:0006355(InterPro)	-
YP_005228851.1	f6d21b651272832b08e384257889f78a	472	Pfam	PF13347	MFS/sugar transport protein	14	440	8.0E-92	T	15-06-2025	-	-	-	-
YP_005227866.1	f9fcae391eabb3c62138a3a07a6e34b0	155	Pfam	PF13641	Glycosyltransferase like family 2	4	63	0.0025	T	15-06-2025	-	-	-	-
YP_005224464.1	1f3713d4d522531ac8e5e996e42f8787	206	Pfam	PF01810	LysE type translocator	13	205	1.5E-53	T	15-06-2025	IPR001123	Amino acid exporter protein, LeuE-type	GO:0006865(InterPro)|GO:0016020(InterPro)	-
YP_005229034.1	78f513c829bb103f532d535099483e06	85	Pfam	PF01016	Ribosomal L27 protein	2	82	2.9E-36	T	15-06-2025	IPR001684	Large ribosomal subunit protein bL27	GO:0003735(InterPro)|GO:0005840(InterPro)|GO:0006412(InterPro)	-
YP_005224316.1	f6579d0e1db902e01328e998d4799dc8	193	Pfam	PF12804	MobA-like NTP transferase domain	8	157	2.7E-37	T	15-06-2025	IPR025877	MobA-like NTP transferase	-	-
YP_005228024.1	b5e3eaf4270b6700bca00dbf7be0b609	140	Pfam	PF00293	NUDIX domain	1	129	3.4E-15	T	15-06-2025	IPR000086	NUDIX hydrolase domain	-	-
YP_005228741.1	1f884d31f763cfdfd3868b5b9bacb7bf	306	Pfam	PF00491	Arginase family	33	297	3.6E-87	T	15-06-2025	IPR006035	Ureohydrolase	GO:0046872(InterPro)	-
YP_005226813.1	da1c04d894433158598e5a219ccf82b2	405	Pfam	PF00563	EAL domain	171	386	3.8E-45	T	15-06-2025	IPR001633	EAL domain	-	-
YP_005226813.1	da1c04d894433158598e5a219ccf82b2	405	Pfam	PF04940	Sensors of blue-light using FAD	2	92	2.8E-19	T	15-06-2025	IPR007024	BLUF domain	GO:0009882(InterPro)|GO:0071949(InterPro)	-
YP_005228921.1	8a774c42ea975a5829722a48ca194594	387	Pfam	PF00465	Iron-containing alcohol dehydrogenase	11	379	1.4E-125	T	15-06-2025	IPR001670	Alcohol dehydrogenase, iron-type/glycerol dehydrogenase GldA	GO:0016491(InterPro)|GO:0046872(InterPro)	-
YP_005221034.1	323b6abaa06d647be6cb0df5a7e913c3	278	Pfam	PF04655	Aminoglycoside/hydroxyurea antibiotic resistance kinase	10	256	1.4E-113	T	15-06-2025	IPR006748	Aminoglycoside/hydroxyurea antibiotic resistance kinase	GO:0006468(InterPro)|GO:0016773(InterPro)|GO:0019748(InterPro)	-
YP_005228119.1	c0f83860666917cde80da52667e1e175	130	Pfam	PF07037	Transcription regulator YfeC-like	8	128	1.9E-53	T	15-06-2025	IPR010749	YfeC-like	-	-
YP_005225673.1	e84d89dcb093ae1a87ea18ac7faae26e	414	Pfam	PF21082	Mechanosensitive ion channel MscS, C-terminal	330	396	1.1E-6	T	15-06-2025	IPR049278	Mechanosensitive ion channel MscS, C-terminal domain	-	-
YP_005225673.1	e84d89dcb093ae1a87ea18ac7faae26e	414	Pfam	PF00924	Mechanosensitive ion channel, beta-domain	184	252	6.5E-14	T	15-06-2025	IPR006685	Mechanosensitive ion channel MscS	GO:0016020(InterPro)|GO:0055085(InterPro)	-
YP_005227825.1	8eae6052675b9e49072d2f6f9f26fe08	96	Pfam	PF04363	Protein of unknown function (DUF496)	8	96	9.7E-41	T	15-06-2025	IPR007458	Protein of unknown function DUF496	-	-
YP_005227632.1	cc8dbb968d503895626e794d41679a2a	270	Pfam	PF13614	AAA domain	3	156	3.3E-17	T	15-06-2025	IPR025669	AAA domain	-	-
YP_005228442.1	0fa2c3e726a789bf404747495d862c89	685	Pfam	PF01590	GAF domain	197	339	8.6E-10	T	15-06-2025	IPR003018	GAF domain	GO:0005515(InterPro)	-
YP_005228442.1	0fa2c3e726a789bf404747495d862c89	685	Pfam	PF00158	Sigma-54 interaction domain	376	543	1.5E-68	T	15-06-2025	IPR002078	RNA polymerase sigma factor 54 interaction domain	GO:0005524(InterPro)|GO:0006355(InterPro)|GO:0008134(InterPro)	-
YP_005224582.1	03221dc3d6f539ceb70a6752e0cfbb2c	941	Pfam	PF17755	UvrA DNA-binding domain	290	399	2.7E-35	T	15-06-2025	IPR041552	UvrA DNA-binding domain	-	-
YP_005224582.1	03221dc3d6f539ceb70a6752e0cfbb2c	941	Pfam	PF00005	ABC transporter	806	861	0.073	T	15-06-2025	IPR003439	ABC transporter-like, ATP-binding domain	GO:0005524(InterPro)|GO:0016887(InterPro)	-
YP_005224582.1	03221dc3d6f539ceb70a6752e0cfbb2c	941	Pfam	PF17760	UvrA interaction domain	130	238	4.5E-35	T	15-06-2025	IPR041102	UvrA, interaction domain	-	-
YP_005226898.1	fc71426257d09044a4dd7f21a332c85d	459	Pfam	PF00860	Permease family	23	407	2.7E-78	T	15-06-2025	IPR006043	Nucleobase cation symporter 2 family	GO:0016020(InterPro)|GO:0022857(InterPro)|GO:0055085(InterPro)	-
YP_005227548.1	35ac4cc6f21c63891be2ee7039e7d95b	338	Pfam	PF06996	Type VI secretion, TssG	1	298	7.8E-71	T	15-06-2025	IPR010732	Type VI secretion, TssG-like	-	-
YP_005229544.1	b8541de78b4b7a44faee392aac26b299	95	Pfam	PF01842	ACT domain	8	72	3.5E-7	T	15-06-2025	IPR002912	ACT domain	-	-
YP_005225554.1	4e5b0da67a6d94f9024f95815816e3bd	317	Pfam	PF04447	dATP/dGTP pyrophosphohydrolase	104	197	8.6E-41	T	15-06-2025	IPR007538	dATP/dGTP diphosphohydrolase MazZ	-	-
YP_005225554.1	4e5b0da67a6d94f9024f95815816e3bd	317	Pfam	PF04448	Protein of unknown function (DUF551)	260	314	1.5E-8	T	15-06-2025	IPR007539	Domain of unknown function DUF551	-	-
YP_005225811.1	1fc9dd8e1ddb98ea3c223ce203f145c4	340	Pfam	PF14840	Processivity clamp loader gamma complex DNA pol III C-term	211	335	5.1E-70	T	15-06-2025	IPR032780	DNA polymerase III subunit delta, C-terminal	-	-
YP_005225811.1	1fc9dd8e1ddb98ea3c223ce203f145c4	340	Pfam	PF06144	DNA polymerase III, delta subunit	18	187	2.3E-41	T	15-06-2025	IPR010372	DNA polymerase III delta, N-terminal	GO:0003677(InterPro)|GO:0003887(InterPro)|GO:0006260(InterPro)|GO:0009360(InterPro)	-
YP_005229321.1	b468e9b43d338d01e5622b176ea9a282	450	Pfam	PF07992	Pyridine nucleotide-disulphide oxidoreductase	5	318	3.9E-66	T	15-06-2025	IPR023753	FAD/NAD(P)-binding domain	GO:0016491(InterPro)	-
YP_005229321.1	b468e9b43d338d01e5622b176ea9a282	450	Pfam	PF02852	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain	339	449	2.1E-33	T	15-06-2025	IPR004099	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain	-	-
YP_005228780.1	f47f7e48f29e368c10a579d16359bb59	64	Pfam	PF01381	Helix-turn-helix	11	42	0.15	T	15-06-2025	IPR001387	Cro/C1-type helix-turn-helix domain	-	-
YP_005225659.1	fac8b3d4b3b32be6d8bb36fb08e1c55f	340	Pfam	PF01261	Xylose isomerase-like TIM barrel	29	321	1.4E-38	T	15-06-2025	IPR013022	Xylose isomerase-like, TIM barrel domain	-	-
YP_005229592.1	4ae76ccae1380f489f2250293b4481ff	265	Pfam	PF00756	Putative esterase	26	255	1.8E-16	T	15-06-2025	IPR000801	Esterase-like	-	-
YP_005226911.1	c90780310663313a97f42bddc17fc391	72	Pfam	PF11903	ParD-like antitoxin of type II bacterial toxin-antitoxin system	1	61	3.9E-24	T	15-06-2025	IPR021831	ParD-like antitoxin of type II bacterial toxin-antitoxin system	-	-
YP_005228938.1	431ded2ba201585410fc4a39e8ab2170	332	Pfam	PF02653	Branched-chain amino acid transport system / permease component	35	305	2.2E-43	T	15-06-2025	IPR001851	ABC transporter, permease	GO:0016020(InterPro)|GO:0022857(InterPro)|GO:0055085(InterPro)	-
YP_005225306.1	458e2c78a1b6d11fd171a3dff0b4398b	88	Pfam	PF05930	Prophage CP4-57 regulatory protein (AlpA)	25	75	1.6E-18	T	15-06-2025	IPR010260	DNA-binding transcriptional activator AlpA	-	-
YP_005225421.1	59ad897a0e3f00a680d65e7909c5006e	392	Pfam	PF02894	Oxidoreductase family, C-terminal alpha/beta domain	154	388	2.1E-28	T	15-06-2025	IPR004104	Gfo/Idh/MocA-like oxidoreductase, C-terminal	-	-
YP_005225421.1	59ad897a0e3f00a680d65e7909c5006e	392	Pfam	PF01408	Oxidoreductase family, NAD-binding Rossmann fold	12	142	4.8E-22	T	15-06-2025	IPR000683	Gfo/Idh/MocA-like oxidoreductase, N-terminal	GO:0000166(InterPro)	-
YP_005228245.1	02fe0945675f6ae83fba41b98f39c7d7	398	Pfam	PF00480	ROK family	88	351	1.0E-32	T	15-06-2025	IPR000600	ROK family	-	-
YP_005224310.1	ff376689ac5e377d7b24fd9fec95f51a	296	Pfam	PF13407	Periplasmic binding protein domain	29	281	7.4E-59	T	15-06-2025	IPR025997	Periplasmic binding protein	-	-
YP_005227321.1	0fd33ea3b25bedb123ea5615ec3f78af	293	Pfam	PF02633	Creatinine amidohydrolase	15	254	1.5E-69	T	15-06-2025	IPR003785	Creatininase/formamide hydrolase	-	-
YP_005227844.1	00d8a661b804c18afc823732eb829ac6	438	Pfam	PF00535	Glycosyl transferase family 2	11	143	2.9E-30	T	15-06-2025	IPR001173	Glycosyltransferase 2-like	-	-
YP_005225040.1	4ea7a8e3d04bc314315dccd57f246327	433	Pfam	PF03977	Na+-transporting oxaloacetate decarboxylase beta subunit	20	429	2.1E-154	T	15-06-2025	IPR005661	Na+-transporting methylmalonyl-CoA/oxaloacetate decarboxylase, beta subunit	GO:0006814(InterPro)|GO:0016829(InterPro)	-
YP_005225428.1	1d2020d4b5144fb94ac302ec7a2cae17	252	Pfam	PF01614	Bacterial transcriptional regulator	130	235	2.3E-19	T	15-06-2025	IPR014757	Transcription regulator IclR, C-terminal	-	-
YP_005225428.1	1d2020d4b5144fb94ac302ec7a2cae17	252	Pfam	PF09339	IclR helix-turn-helix domain	14	64	2.3E-6	T	15-06-2025	IPR005471	Transcription regulator IclR, N-terminal	GO:0003677(InterPro)|GO:0006355(InterPro)	-
YP_005220937.1	2aaf69451e5dd2c1282f2b9d6314940f	767	Pfam	PF00317	Ribonucleotide reductase, all-alpha domain	139	220	5.4E-10	T	15-06-2025	IPR013509	Ribonucleotide reductase large subunit, N-terminal	GO:0004748(InterPro)|GO:0005524(InterPro)|GO:0006260(InterPro)	-
YP_005220937.1	2aaf69451e5dd2c1282f2b9d6314940f	767	Pfam	PF02867	Ribonucleotide reductase, barrel domain	224	735	9.4E-132	T	15-06-2025	IPR000788	Ribonucleotide reductase large subunit, C-terminal	-	-
YP_005220937.1	2aaf69451e5dd2c1282f2b9d6314940f	767	Pfam	PF03477	ATP cone domain	3	88	9.4E-6	T	15-06-2025	IPR005144	ATP-cone domain	-	-
YP_005228181.1	6df9d9764a780f811a3037fb71b9117c	291	Pfam	PF04228	Putative neutral zinc metallopeptidase	1	287	1.1E-139	T	15-06-2025	IPR007343	Uncharacterised protein family, zinc metallopeptidase putative	-	-
YP_005224529.1	85cf013939dc9337cc698b72032ba310	533	Pfam	PF20656	Malate synthase, N-terminal domain	10	71	3.8E-18	T	15-06-2025	IPR048356	Malate synthase, N-terminal domain	-	-
YP_005224529.1	85cf013939dc9337cc698b72032ba310	533	Pfam	PF01274	Malate synthase, TIM barrel domain	162	407	1.5E-110	T	15-06-2025	IPR001465	Malate synthase, TIM barrel domain	GO:0004474(InterPro)|GO:0006097(InterPro)	-
YP_005224529.1	85cf013939dc9337cc698b72032ba310	533	Pfam	PF20659	Malate synthase, C-terminal	412	531	3.2E-38	T	15-06-2025	IPR048355	Malate synthase, C-terminal domain	-	-
YP_005227726.1	c4c1b240275498dc24ed203042cd866c	165	Pfam	PF00210	Ferritin-like domain	7	143	3.6E-33	T	15-06-2025	IPR008331	Ferritin/DPS protein domain	GO:0008199(InterPro)	-
YP_005227556.1	09a74c1aeb02844d4caef4d7ce52847a	75	Pfam	PF19929	Family of unknown function (DUF6392)	5	70	9.4E-19	T	15-06-2025	IPR045657	Protein of unknown function DUF6392	-	-
YP_005227862.1	34094ecec5b1171e75a0a17cb1248720	409	Pfam	PF14897	EpsG family	63	353	8.2E-10	T	15-06-2025	IPR049458	Transmembrane protein EpsG-like	-	-
YP_005227951.1	af08936072a516b416f9a8416e5788cc	342	Pfam	PF13407	Periplasmic binding protein domain	38	310	4.9E-62	T	15-06-2025	IPR025997	Periplasmic binding protein	-	-
YP_005227684.1	75122089a3a7e3f3d3360c19fd8087d3	182	Pfam	PF00920	Dehydratase family	1	177	5.6E-44	T	15-06-2025	IPR000581	Dihydroxy-acid/6-phosphogluconate dehydratase	GO:0016836(InterPro)	-
